, , , , 
Detector, Descriptor, Frame, TTC Lidar, TTC Camera
ORB, BRISK, 5, 15.9082, -inf
ORB, BRISK, 6, 12.6787, 11.1075
ORB, BRISK, 7, 11.9844, -inf
ORB, BRISK, 8, 13.1241, 51.3026
ORB, BRISK, 9, 13.0241, -inf
ORB, BRISK, 10, 11.1746, -inf
ORB, BRISK, 11, 12.8086, 8.46717
ORB, BRISK, 12, 8.95978, -inf
ORB, BRISK, 13, 9.96439, 7.53169
ORB, BRISK, 14, 9.59863, 24.6173
ORB, BRISK, 15, 8.57352, 13.594
ORB, BRISK, 16, 9.51617, -inf
ORB, BRISK, 17, 9.54658, 23.6587
ORB, BRISK, 18, 8.3988, 29.89
, , , , 
Detector, Descriptor, Frame, TTC Lidar, TTC Camera
ORB, BRIEF, 1, 12.5156, 27.5288
ORB, BRIEF, 2, 12.6142, -inf
ORB, BRIEF, 3, 14.091, 113.496
ORB, BRIEF, 4, 16.6894, 16.7244
ORB, BRIEF, 5, 15.9082, 28.5454
ORB, BRIEF, 6, 12.6787, -48.152
ORB, BRIEF, 7, 11.9844, -inf
ORB, BRIEF, 8, 13.1241, 34.6298
ORB, BRIEF, 9, 13.0241, -inf
ORB, BRIEF, 10, 11.1746, 168.345
ORB, BRIEF, 11, 12.8086, 33.5123
ORB, BRIEF, 12, 8.95978, 36.2236
ORB, BRIEF, 13, 9.96439, -inf
ORB, BRIEF, 14, 9.59863, 13.5006
ORB, BRIEF, 15, 8.57352, -inf
ORB, BRIEF, 16, 9.51617, 13.0005
ORB, BRIEF, 17, 9.54658, 20.3758
ORB, BRIEF, 18, 8.3988, 25.8155
, , , , 
Detector, Descriptor, Frame, TTC Lidar, TTC Camera
ORB, ORB, 1, 12.5156, -inf
ORB, ORB, 2, 12.6142, 10.7758
ORB, ORB, 3, 14.091, 33.1568
ORB, ORB, 4, 16.6894, 25.1615
ORB, ORB, 5, 15.9082, -inf
ORB, ORB, 6, 12.6787, 19.5874
ORB, ORB, 7, 11.9844, -inf
ORB, ORB, 8, 13.1241, -inf
ORB, ORB, 9, 13.0241, -inf
ORB, ORB, 10, 11.1746, -inf
ORB, ORB, 11, 12.8086, 10.8962
ORB, ORB, 12, 8.95978, -inf
ORB, ORB, 13, 9.96439, -inf
ORB, ORB, 14, 9.59863, -inf
ORB, ORB, 15, 8.57352, -inf
ORB, ORB, 16, 9.51617, -inf
ORB, ORB, 17, 9.54658, 12.8853
ORB, ORB, 18, 8.3988, -inf
, , , , 
Detector, Descriptor, Frame, TTC Lidar, TTC Camera
ORB, ORB, 1, 12.5156, -inf
ORB, ORB, 2, 12.6142, 10.7758
ORB, ORB, 3, 14.091, 33.1568
ORB, ORB, 4, 16.6894, 25.1615
ORB, ORB, 5, 15.9082, -inf
ORB, ORB, 6, 12.6787, 19.5874
ORB, ORB, 7, 11.9844, -inf
ORB, ORB, 8, 13.1241, -inf
ORB, ORB, 9, 13.0241, -inf
ORB, ORB, 10, 11.1746, -inf
ORB, ORB, 11, 12.8086, 10.8962
ORB, ORB, 12, 8.95978, -inf
ORB, ORB, 13, 9.96439, -inf
ORB, ORB, 14, 9.59863, -inf
ORB, ORB, 15, 8.57352, -inf
ORB, ORB, 16, 9.51617, -inf
ORB, ORB, 17, 9.54658, 12.8853
ORB, ORB, 18, 8.3988, -inf
, , , , 
Detector, Descriptor, Frame, TTC Lidar, TTC Camera
ORB, FREAK, 1, 12.5156, 11.2686
ORB, FREAK, 2, 12.6142, -inf
ORB, FREAK, 3, 14.091, 11.669
ORB, FREAK, 4, 16.6894, 12.605
ORB, FREAK, 5, 15.9082, 167.629
ORB, FREAK, 6, 12.6787, 12.8194
